"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
1.065776925E2,1.456875038E1,-3.075000191E1,-3.358125305E1
1.065876925E2,1.445625019E1,-3.091875076E1,-3.354375076E1
1.065976925E2,1.445625019E1,-3.071250153E1,-3.330000305E1
1.066076925E2,1.436250019E1,-3.061875153E1,-3.331875229E1
1.066176925E2,1.455000019E1,-3.048750114E1,-3.316875076E1
1.066276925E2,1.426875019E1,-3.043125153E1,-3.333750153E1
1.066376925E2,1.425000095E1,-3.035625076E1,-3.315000153E1
1.066476925E2,1.434375095E1,-3.054375076E1,-3.313125229E1
1.066576925E2,1.430625057E1,-3.058125114E1,-3.307500076E1
1.066676925E2,1.428750038E1,-3.035625076E1,-3.315000153E1
1.066776925E2,1.419375038E1,-3.048750114E1,-3.324375153E1
1.066876925E2,1.408125019E1,-3.058125114E1,-3.343125153E1
1.066976925E2,1.376250076E1,-3.058125114E1,-3.358125305E1
1.067076925E2,1.413750076E1,-3.091875076E1,-3.380625153E1
1.067176925E2,1.404375076E1,-3.084375191E1,-3.384375000E1
1.067276925E2,1.404375076E1,-3.075000191E1,-3.365625000E1
1.067376925E2,1.441875076E1,-3.093750191E1,-3.363750076E1
1.067476925E2,1.440000057E1,-3.099375153E1,-3.361875153E1
1.067576925E2,1.458750057E1,-3.105000114E1,-3.378750229E1
1.067676925E2,1.466250038E1,-3.118125153E1,-3.356250000E1
1.067776925E2,1.468125057E1,-3.129375076E1,-3.343125153E1
1.067876925E2,1.445625019E1,-3.091875076E1,-3.328125000E1
1.067976925E2,1.462500095E1,-3.091875076E1,-3.324375153E1
1.068076925E2,1.464375019E1,-3.136875153E1,-3.386250305E1
1.068176925E2,1.430625057E1,-3.135000038E1,-3.388125229E1
1.068276925E2,1.404375076E1,-3.142500114E1,-3.403125000E1
1.068376925E2,1.400625038E1,-3.121875191E1,-3.393750000E1
1.068476925E2,1.396875095E1,-3.114375114E1,-3.380625153E1
1.068576925E2,1.385625076E1,-3.135000038E1,-3.361875153E1
1.068676925E2,1.365000057E1,-3.161250114E1,-3.365625000E1
1.068776925E2,1.368750095E1,-3.176250076E1,-3.358125305E1
1.068876925E2,1.353750038E1,-3.131250191E1,-3.281250000E1
1.068976925E2,1.346250057E1,-3.129375076E1,-3.273750305E1
1.069076925E2,1.357500076E1,-3.168750191E1,-3.300000000E1
1.069176925E2,1.350000095E1,-3.166875076E1,-3.283125305E1
1.069276925E2,1.363125038E1,-3.181875038E1,-3.324375153E1
1.069376925E2,1.396875095E1,-3.131250191E1,-3.333750153E1
1.069476925E2,1.408125019E1,-3.110625076E1,-3.337500000E1
1.069576925E2,1.395000076E1,-3.112500191E1,-3.318750000E1
1.069676925E2,1.395000076E1,-3.114375114E1,-3.326250076E1
1.069776925E2,1.393125057E1,-3.138750076E1,-3.305625153E1
1.069876925E2,1.430625057E1,-3.110625076E1,-3.286875153E1
1.069976925E2,1.445625019E1,-3.121875191E1,-3.281250000E1
1.070076925E2,1.432500076E1,-3.084375191E1,-3.255000305E1
1.070176925E2,1.428750038E1,-3.138750076E1,-3.241875076E1
1.070276925E2,1.421250057E1,-3.133125114E1,-3.228750229E1
1.070376925E2,1.417500019E1,-3.140625191E1,-3.253125000E1
1.070476925E2,1.430625057E1,-3.135000038E1,-3.285000229E1
1.070576925E2,1.441875076E1,-3.091875076E1,-3.298125076E1
1.070676925E2,1.434375095E1,-3.067500114E1,-3.275625229E1
1.070776925E2,1.430625057E1,-3.067500114E1,-3.305625153E1
1.070876925E2,1.430625057E1,-3.086250114E1,-3.307500076E1
1.070976925E2,1.432500076E1,-3.024375153E1,-3.318750000E1
1.071076925E2,1.455000019E1,-3.043125153E1,-3.305625153E1
1.071176925E2,1.475625038E1,-3.026250076E1,-3.270000076E1
1.071276925E2,1.481250095E1,-3.041250038E1,-3.260625076E1
1.071376925E2,1.483125019E1,-3.054375076E1,-3.281250000E1
1.071476925E2,1.479375076E1,-3.048750114E1,-3.275625229E1
1.071576925E2,1.462500095E1,-3.048750114E1,-3.262500000E1
1.071676925E2,1.477500057E1,-3.028125191E1,-3.256875229E1
1.071776925E2,1.466250038E1,-3.075000191E1,-3.262500000E1
1.071876925E2,1.471875095E1,-3.075000191E1,-3.270000076E1
1.071976925E2,1.453125095E1,-3.121875191E1,-3.309375000E1
1.072076925E2,1.428750038E1,-3.114375114E1,-3.305625153E1
1.072176925E2,1.440000057E1,-3.129375076E1,-3.294375229E1
1.072276925E2,1.413750076E1,-3.138750076E1,-3.300000000E1
1.072376925E2,1.421250057E1,-3.135000038E1,-3.290625000E1
1.072476925E2,1.408125019E1,-3.144375038E1,-3.285000229E1
1.072576925E2,1.411875057E1,-3.140625191E1,-3.285000229E1
1.072676925E2,1.415625095E1,-3.118125153E1,-3.264375305E1
1.072776925E2,1.428750038E1,-3.078750038E1,-3.234375000E1
1.072876925E2,1.449375057E1,-3.060000038E1,-3.232500076E1
1.072976925E2,1.438125038E1,-3.035625076E1,-3.245625305E1
1.073076925E2,1.477500057E1,-3.054375076E1,-3.234375000E1
1.073176925E2,1.483125019E1,-3.058125114E1,-3.243750000E1
1.073276925E2,1.486875057E1,-3.033750153E1,-3.236250305E1
1.073376925E2,1.481250095E1,-3.037500191E1,-3.211875153E1
1.073476925E2,1.466250038E1,-3.048750114E1,-3.223125076E1
1.073576925E2,1.485000038E1,-3.048750114E1,-3.240000153E1
1.073676925E2,1.503750038E1,-3.045000076E1,-3.228750229E1
1.073776925E2,1.505625057E1,-3.065625191E1,-3.208125305E1
1.073876925E2,1.503750038E1,-3.048750114E1,-3.223125076E1
1.073976925E2,1.496250057E1,-3.069375038E1,-3.221250153E1
1.074076925E2,1.494375038E1,-3.108750153E1,-3.221250153E1
1.074176925E2,1.494375038E1,-3.076875114E1,-3.230625153E1
1.074276925E2,1.511250019E1,-3.086250114E1,-3.251250076E1
1.074376925E2,1.477500057E1,-3.099375153E1,-3.266250229E1
1.074476925E2,1.458750057E1,-3.110625076E1,-3.268125153E1
1.074576925E2,1.486875057E1,-3.116250038E1,-3.256875229E1
1.074676925E2,1.466250038E1,-3.095625114E1,-3.247500229E1
1.074776925E2,1.464375019E1,-3.093750191E1,-3.234375000E1
1.074876925E2,1.453125095E1,-3.095625114E1,-3.255000305E1
1.074976925E2,1.458750057E1,-3.097500038E1,-3.249375153E1
1.075076925E2,1.432500076E1,-3.103125191E1,-3.243750000E1
1.075176925E2,1.445625019E1,-3.073125076E1,-3.215625000E1
1.075276925E2,1.471875095E1,-3.133125114E1,-3.277500153E1
1.075376925E2,1.458750057E1,-3.142500114E1,-3.290625000E1
1.075476925E2,1.481250095E1,-3.181875038E1,-3.286875153E1
1.075576925E2,1.505625057E1,-3.161250114E1,-3.288750076E1
1.075676925E2,1.520625019E1,-3.166875076E1,-3.288750076E1
1.075776925E2,1.503750038E1,-3.172500038E1,-3.288750076E1
1.075876925E2,1.518750095E1,-3.170625114E1,-3.277500153E1
1.075976925E2,1.505625057E1,-3.161250114E1,-3.275625229E1
1.076076925E2,1.468125057E1,-3.129375076E1,-3.198750114E1
1.076176925E2,1.455000019E1,-3.127500153E1,-3.195000076E1
1.076276925E2,1.428750038E1,-3.151875114E1,-3.247500229E1
1.076376925E2,1.410000038E1,-3.150000191E1,-3.236250305E1
1.076476925E2,1.413750076E1,-3.127500153E1,-3.234375000E1
1.076576925E2,1.421250057E1,-3.131250191E1,-3.243750000E1
1.076676925E2,1.415625095E1,-3.123750114E1,-3.234375000E1
1.076776925E2,1.425000095E1,-3.138750076E1,-3.245625305E1
1.076876925E2,1.453125095E1,-3.108750153E1,-3.260625076E1
1.076976925E2,1.466250038E1,-3.106875038E1,-3.262500000E1
1.077076925E2,1.501875019E1,-3.065625191E1,-3.215625000E1
1.077176925E2,1.500000095E1,-3.063750076E1,-3.213750076E1
1.077276925E2,1.500000095E1,-3.110625076E1,-3.217500305E1
1.077376925E2,1.515000057E1,-3.129375076E1,-3.223125076E1
1.077476925E2,1.509375095E1,-3.138750076E1,-3.228750229E1
1.077576925E2,1.526250076E1,-3.148125076E1,-3.211875153E1
1.077676925E2,1.507500076E1,-3.159375191E1,-3.228750229E1
1.077776925E2,1.496250057E1,-3.142500114E1,-3.215625000E1
1.077876925E2,1.475625038E1,-3.172500038E1,-3.213750076E1
1.077976925E2,1.485000038E1,-3.183750153E1,-3.225000000E1
1.078076925E2,1.481250095E1,-3.148125076E1,-3.206250000E1
1.078176925E2,1.471875095E1,-3.146250153E1,-3.198750114E1
1.078276925E2,1.486875057E1,-3.146250153E1,-3.165000153E1
1.078376925E2,1.458750057E1,-3.161250114E1,-3.174375153E1
1.078476925E2,1.460625076E1,-3.181875038E1,-3.157500076E1
1.078576925E2,1.468125057E1,-3.189375114E1,-3.195000076E1
1.078676925E2,1.509375095E1,-3.198750114E1,-3.183750153E1
1.078776925E2,1.513125038E1,-3.202500153E1,-3.193125153E1
1.078876925E2,1.515000057E1,-3.219375229E1,-3.198750114E1
1.078976925E2,1.505625057E1,-3.223125076E1,-3.213750076E1
1.079076925E2,1.498125076E1,-3.215625000E1,-3.234375000E1
1.079176925E2,1.496250057E1,-3.206250000E1,-3.249375153E1
1.079276925E2,1.468125057E1,-3.206250000E1,-3.256875229E1
1.079376925E2,1.477500057E1,-3.219375229E1,-3.234375000E1
1.079476925E2,1.425000095E1,-3.200625229E1,-3.228750229E1
1.079576925E2,1.423125076E1,-3.210000229E1,-3.206250000E1
1.079676925E2,1.419375038E1,-3.200625229E1,-3.200625229E1
1.079776925E2,1.438125038E1,-3.193125153E1,-3.176250076E1
1.079876925E2,1.415625095E1,-3.211875153E1,-3.176250076E1
1.079976925E2,1.425000095E1,-3.206250000E1,-3.159375191E1
1.080076925E2,1.449375057E1,-3.200625229E1,-3.172500038E1
1.080176925E2,1.434375095E1,-3.187500191E1,-3.170625114E1
1.080276925E2,1.430625057E1,-3.163125038E1,-3.163125038E1
1.080376925E2,1.432500076E1,-3.166875076E1,-3.155625153E1
1.080476925E2,1.417500019E1,-3.155625153E1,-3.163125038E1
1.080576925E2,1.395000076E1,-3.180000114E1,-3.150000191E1
1.080676925E2,1.408125019E1,-3.161250114E1,-3.150000191E1
1.080776925E2,1.404375076E1,-3.176250076E1,-3.166875076E1
1.080876925E2,1.389375019E1,-3.202500153E1,-3.153750038E1
1.080976925E2,1.421250057E1,-3.204375076E1,-3.165000153E1
1.081076925E2,1.434375095E1,-3.206250000E1,-3.181875038E1
1.081176925E2,1.428750038E1,-3.191250038E1,-3.189375114E1
1.081276925E2,1.445625019E1,-3.193125153E1,-3.202500153E1
1.081376925E2,1.470000076E1,-3.166875076E1,-3.213750076E1
1.081476925E2,1.471875095E1,-3.159375191E1,-3.238125229E1
1.081576925E2,1.468125057E1,-3.161250114E1,-3.200625229E1
1.081676925E2,1.475625038E1,-3.129375076E1,-3.180000114E1
1.081776925E2,1.456875038E1,-3.131250191E1,-3.176250076E1
1.081876925E2,1.466250038E1,-3.120000076E1,-3.193125153E1
1.081976925E2,1.458750057E1,-3.135000038E1,-3.211875153E1
1.082076925E2,1.471875095E1,-3.129375076E1,-3.193125153E1
1.082176925E2,1.471875095E1,-3.146250153E1,-3.200625229E1
1.082276925E2,1.475625038E1,-3.176250076E1,-3.200625229E1
1.082376925E2,1.507500076E1,-3.163125038E1,-3.217500305E1
1.082476925E2,1.550625038E1,-3.195000076E1,-3.268125153E1
1.082576925E2,1.533750057E1,-3.193125153E1,-3.247500229E1
1.082676925E2,1.528125095E1,-3.208125305E1,-3.226875305E1
1.082776925E2,1.560000038E1,-3.206250000E1,-3.202500153E1
1.082876925E2,1.580625057E1,-3.236250305E1,-3.211875153E1
1.082976925E2,1.575000095E1,-3.219375229E1,-3.204375076E1
1.083076925E2,1.614375114E1,-3.210000229E1,-3.180000114E1
1.083176925E2,1.576875019E1,-3.204375076E1,-3.185625076E1
1.083276925E2,1.543125057E1,-3.178125191E1,-3.151875114E1
1.083376925E2,1.545000076E1,-3.187500191E1,-3.178125191E1
1.083476925E2,1.535625076E1,-3.241875076E1,-3.210000229E1
1.083576925E2,1.494375038E1,-3.230625153E1,-3.221250153E1
1.083676925E2,1.466250038E1,-3.217500305E1,-3.219375229E1
1.083776925E2,1.464375019E1,-3.223125076E1,-3.219375229E1
1.083876925E2,1.428750038E1,-3.228750229E1,-3.215625000E1
1.083976925E2,1.458750057E1,-3.245625305E1,-3.236250305E1
1.084076925E2,1.449375057E1,-3.226875305E1,-3.236250305E1
1.084176925E2,1.445625019E1,-3.241875076E1,-3.202500153E1
1.084276925E2,1.440000057E1,-3.180000114E1,-3.187500191E1
1.084376925E2,1.464375019E1,-3.183750153E1,-3.200625229E1
1.084476925E2,1.462500095E1,-3.176250076E1,-3.187500191E1
1.084576925E2,1.475625038E1,-3.196875191E1,-3.251250076E1
1.084676925E2,1.488750076E1,-3.168750191E1,-3.253125000E1
1.084776925E2,1.451250076E1,-3.168750191E1,-3.243750000E1
1.084876925E2,1.460625076E1,-3.172500038E1,-3.245625305E1
1.084976925E2,1.468125057E1,-3.138750076E1,-3.271875000E1
1.085076925E2,1.481250095E1,-3.159375191E1,-3.251250076E1
1.085176925E2,1.477500057E1,-3.153750038E1,-3.256875229E1
1.085276925E2,1.488750076E1,-3.159375191E1,-3.258750153E1
1.085376925E2,1.475625038E1,-3.129375076E1,-3.213750076E1
1.085476925E2,1.473750019E1,-3.151875114E1,-3.210000229E1
1.085576925E2,1.507500076E1,-3.129375076E1,-3.221250153E1
1.085676925E2,1.498125076E1,-3.135000038E1,-3.221250153E1
1.085776925E2,1.492500019E1,-3.165000153E1,-3.193125153E1
1.085876925E2,1.488750076E1,-3.161250114E1,-3.196875191E1
1.085976925E2,1.485000038E1,-3.153750038E1,-3.181875038E1
1.086076925E2,1.456875038E1,-3.148125076E1,-3.174375153E1
1.086176925E2,1.464375019E1,-3.153750038E1,-3.161250114E1
1.086276925E2,1.438125038E1,-3.136875153E1,-3.161250114E1
1.086376925E2,1.417500019E1,-3.120000076E1,-3.146250153E1
1.086476925E2,1.421250057E1,-3.135000038E1,-3.151875114E1
1.086576925E2,1.432500076E1,-3.103125191E1,-3.181875038E1
1.086676925E2,1.423125076E1,-3.080625153E1,-3.168750191E1
1.086776925E2,1.413750076E1,-3.091875076E1,-3.191250038E1
1.086876925E2,1.441875076E1,-3.071250153E1,-3.191250038E1
1.086976925E2,1.415625095E1,-3.069375038E1,-3.198750114E1
1.087076925E2,1.423125076E1,-3.084375191E1,-3.215625000E1
1.087176925E2,1.426875019E1,-3.099375153E1,-3.219375229E1
1.087276925E2,1.398750019E1,-3.105000114E1,-3.245625305E1
1.087376925E2,1.393125057E1,-3.123750114E1,-3.232500076E1
1.087476925E2,1.391250038E1,-3.135000038E1,-3.213750076E1
1.087576925E2,1.404375076E1,-3.121875191E1,-3.195000076E1
1.087676925E2,1.406250095E1,-3.138750076E1,-3.195000076E1
1.087776925E2,1.423125076E1,-3.129375076E1,-3.195000076E1
1.087876925E2,1.426875019E1,-3.114375114E1,-3.183750153E1
1.087976925E2,1.449375057E1,-3.131250191E1,-3.174375153E1
1.088076925E2,1.471875095E1,-3.127500153E1,-3.142500114E1
1.088176925E2,1.496250057E1,-3.136875153E1,-3.135000038E1
1.088276925E2,1.515000057E1,-3.127500153E1,-3.159375191E1
1.088376925E2,1.515000057E1,-3.133125114E1,-3.168750191E1
1.088476925E2,1.500000095E1,-3.138750076E1,-3.161250114E1
1.088576925E2,1.490625095E1,-3.140625191E1,-3.148125076E1
1.088676925E2,1.485000038E1,-3.148125076E1,-3.140625191E1
1.088776925E2,1.456875038E1,-3.140625191E1,-3.125625038E1
1.088876925E2,1.470000076E1,-3.127500153E1,-3.131250191E1
1.088976925E2,1.468125057E1,-3.105000114E1,-3.150000191E1
1.089076925E2,1.473750019E1,-3.133125114E1,-3.185625076E1
1.089176925E2,1.471875095E1,-3.129375076E1,-3.178125191E1
1.089276925E2,1.473750019E1,-3.125625038E1,-3.204375076E1
1.089376925E2,1.483125019E1,-3.157500076E1,-3.217500305E1
1.089476925E2,1.486875057E1,-3.170625114E1,-3.240000153E1
1.089576925E2,1.507500076E1,-3.166875076E1,-3.245625305E1
1.089676925E2,1.528125095E1,-3.176250076E1,-3.279375076E1
1.089776925E2,1.520625019E1,-3.161250114E1,-3.271875000E1
1.089876925E2,1.494375038E1,-3.142500114E1,-3.253125000E1
1.089976925E2,1.494375038E1,-3.166875076E1,-3.253125000E1
1.090076925E2,1.500000095E1,-3.151875114E1,-3.245625305E1
1.090176925E2,1.500000095E1,-3.129375076E1,-3.215625000E1
1.090276925E2,1.509375095E1,-3.116250038E1,-3.202500153E1
1.090376925E2,1.531875038E1,-3.118125153E1,-3.232500076E1
1.090476925E2,1.496250057E1,-3.105000114E1,-3.198750114E1
1.090576925E2,1.496250057E1,-3.123750114E1,-3.170625114E1
1.090676925E2,1.513125038E1,-3.185625076E1,-3.202500153E1
1.090776925E2,1.520625019E1,-3.180000114E1,-3.219375229E1
1.090876925E2,1.498125076E1,-3.189375114E1,-3.234375000E1
1.090976925E2,1.494375038E1,-3.198750114E1,-3.251250076E1
1.091076925E2,1.488750076E1,-3.165000153E1,-3.253125000E1
1.091176925E2,1.455000019E1,-3.155625153E1,-3.228750229E1
1.091276925E2,1.449375057E1,-3.136875153E1,-3.240000153E1
1.091376925E2,1.443750095E1,-3.138750076E1,-3.241875076E1
1.091476925E2,1.456875038E1,-3.067500114E1,-3.211875153E1
1.091576925E2,1.455000019E1,-3.080625153E1,-3.178125191E1
1.091676925E2,1.455000019E1,-3.116250038E1,-3.204375076E1
1.091776925E2,1.438125038E1,-3.103125191E1,-3.210000229E1
1.091876925E2,1.436250019E1,-3.120000076E1,-3.225000000E1
1.091976925E2,1.432500076E1,-3.148125076E1,-3.247500229E1
1.092076925E2,1.453125095E1,-3.168750191E1,-3.249375153E1
1.092176925E2,1.468125057E1,-3.174375153E1,-3.266250229E1
1.092276925E2,1.471875095E1,-3.206250000E1,-3.296250153E1
1.092376925E2,1.477500057E1,-3.185625076E1,-3.318750000E1
1.092476925E2,1.496250057E1,-3.140625191E1,-3.277500153E1
1.092576925E2,1.513125038E1,-3.138750076E1,-3.300000000E1
1.092676925E2,1.516875076E1,-3.180000114E1,-3.290625000E1
1.092776925E2,1.537500095E1,-3.161250114E1,-3.277500153E1
1.092876925E2,1.509375095E1,-3.146250153E1,-3.264375305E1
1.092976925E2,1.505625057E1,-3.146250153E1,-3.249375153E1
1.093076925E2,1.490625095E1,-3.135000038E1,-3.226875305E1
1.093176925E2,1.488750076E1,-3.150000191E1,-3.251250076E1
1.093276925E2,1.481250095E1,-3.161250114E1,-3.245625305E1
1.093376925E2,1.496250057E1,-3.165000153E1,-3.243750000E1
1.093476925E2,1.503750038E1,-3.133125114E1,-3.210000229E1
1.093576925E2,1.479375076E1,-3.125625038E1,-3.210000229E1
1.093676925E2,1.501875019E1,-3.153750038E1,-3.213750076E1
1.093776925E2,1.485000038E1,-3.146250153E1,-3.243750000E1
1.093876925E2,1.462500095E1,-3.133125114E1,-3.256875229E1
1.093976925E2,1.460625076E1,-3.105000114E1,-3.223125076E1
1.094076925E2,1.436250019E1,-3.114375114E1,-3.213750076E1
1.094176925E2,1.411875057E1,-3.114375114E1,-3.193125153E1
1.094276925E2,1.406250095E1,-3.129375076E1,-3.219375229E1
1.094376925E2,1.425000095E1,-3.153750038E1,-3.219375229E1
1.094476925E2,1.432500076E1,-3.118125153E1,-3.223125076E1
1.094576925E2,1.440000057E1,-3.106875038E1,-3.215625000E1
1.094676925E2,1.436250019E1,-3.106875038E1,-3.193125153E1
1.094776925E2,1.428750038E1,-3.131250191E1,-3.193125153E1
1.094876925E2,1.464375019E1,-3.106875038E1,-3.196875191E1
1.094976925E2,1.471875095E1,-3.105000114E1,-3.198750114E1
1.095076925E2,1.477500057E1,-3.091875076E1,-3.210000229E1
1.095176925E2,1.462500095E1,-3.097500038E1,-3.202500153E1
1.095276925E2,1.458750057E1,-3.099375153E1,-3.200625229E1
1.095376925E2,1.471875095E1,-3.090000153E1,-3.191250038E1
1.095476925E2,1.498125076E1,-3.084375191E1,-3.204375076E1
1.095576925E2,1.486875057E1,-3.069375038E1,-3.204375076E1
1.095676925E2,1.471875095E1,-3.071250153E1,-3.217500305E1
1.095776925E2,1.477500057E1,-3.063750076E1,-3.232500076E1
1.095876925E2,1.494375038E1,-3.058125114E1,-3.206250000E1
1.095976925E2,1.503750038E1,-3.033750153E1,-3.213750076E1
1.096076925E2,1.479375076E1,-3.065625191E1,-3.228750229E1
1.096176925E2,1.462500095E1,-3.080625153E1,-3.247500229E1
1.096276925E2,1.456875038E1,-3.090000153E1,-3.243750000E1
1.096376925E2,1.462500095E1,-3.095625114E1,-3.255000305E1
1.096476925E2,1.486875057E1,-3.091875076E1,-3.256875229E1
1.096576925E2,1.483125019E1,-3.112500191E1,-3.264375305E1
1.096676925E2,1.458750057E1,-3.135000038E1,-3.288750076E1
1.096776925E2,1.462500095E1,-3.151875114E1,-3.300000000E1
1.096876925E2,1.479375076E1,-3.153750038E1,-3.277500153E1
1.096976925E2,1.466250038E1,-3.165000153E1,-3.264375305E1
1.097076925E2,1.479375076E1,-3.174375153E1,-3.226875305E1
1.097176925E2,1.477500057E1,-3.166875076E1,-3.206250000E1
1.097276925E2,1.481250095E1,-3.178125191E1,-3.226875305E1
1.097376925E2,1.475625038E1,-3.153750038E1,-3.219375229E1
1.097476925E2,1.485000038E1,-3.136875153E1,-3.219375229E1
1.097576925E2,1.477500057E1,-3.142500114E1,-3.215625000E1
1.097676925E2,1.486875057E1,-3.133125114E1,-3.213750076E1
1.097776925E2,1.513125038E1,-3.172500038E1,-3.273750305E1
1.097876925E2,1.490625095E1,-3.183750153E1,-3.266250229E1
1.097976925E2,1.509375095E1,-3.193125153E1,-3.288750076E1
1.098076925E2,1.490625095E1,-3.213750076E1,-3.255000305E1
1.098176925E2,1.479375076E1,-3.219375229E1,-3.243750000E1
1.098276925E2,1.481250095E1,-3.249375153E1,-3.245625305E1
1.098376925E2,1.479375076E1,-3.219375229E1,-3.240000153E1
1.098476925E2,1.494375038E1,-3.189375114E1,-3.234375000E1
1.098576925E2,1.490625095E1,-3.148125076E1,-3.157500076E1
1.098676925E2,1.501875019E1,-3.114375114E1,-3.168750191E1
1.098776925E2,1.485000038E1,-3.157500076E1,-3.195000076E1
1.098876925E2,1.490625095E1,-3.148125076E1,-3.221250153E1
1.098976925E2,1.494375038E1,-3.166875076E1,-3.217500305E1
1.099076925E2,1.488750076E1,-3.136875153E1,-3.189375114E1
1.099176925E2,1.511250019E1,-3.148125076E1,-3.165000153E1
1.099276925E2,1.485000038E1,-3.170625114E1,-3.168750191E1
1.099376925E2,1.488750076E1,-3.166875076E1,-3.174375153E1
1.099476925E2,1.464375019E1,-3.172500038E1,-3.195000076E1
1.099576925E2,1.456875038E1,-3.142500114E1,-3.166875076E1
1.099676925E2,1.445625019E1,-3.135000038E1,-3.153750038E1
1.099776925E2,1.451250076E1,-3.136875153E1,-3.136875153E1
1.099876925E2,1.443750095E1,-3.165000153E1,-3.153750038E1
1.099976925E2,1.449375057E1,-3.180000114E1,-3.183750153E1
1.100076925E2,1.464375019E1,-3.193125153E1,-3.185625076E1
1.100176925E2,1.453125095E1,-3.210000229E1,-3.180000114E1
1.100276925E2,1.451250076E1,-3.225000000E1,-3.170625114E1
1.100376925E2,1.488750076E1,-3.223125076E1,-3.142500114E1
1.100476925E2,1.490625095E1,-3.221250153E1,-3.136875153E1
1.100576925E2,1.500000095E1,-3.243750000E1,-3.153750038E1
1.100676925E2,1.501875019E1,-3.251250076E1,-3.136875153E1
1.100776925E2,1.470000076E1,-3.292500305E1,-3.163125038E1
1.100876925E2,1.464375019E1,-3.305625153E1,-3.120000076E1
1.100976925E2,1.492500019E1,-3.294375229E1,-3.112500191E1
1.101076925E2,1.537500095E1,-3.316875076E1,-3.148125076E1
1.101176925E2,1.520625019E1,-3.307500076E1,-3.165000153E1
1.101276925E2,1.516875076E1,-3.311250305E1,-3.151875114E1
1.101376925E2,1.505625057E1,-3.300000000E1,-3.123750114E1
1.101476925E2,1.511250019E1,-3.281250000E1,-3.136875153E1
1.101576925E2,1.545000076E1,-3.245625305E1,-3.071250153E1
1.101676925E2,1.537500095E1,-3.226875305E1,-3.112500191E1
1.101776925E2,1.528125095E1,-3.217500305E1,-3.138750076E1
1.101876925E2,1.501875019E1,-3.195000076E1,-3.120000076E1
1.101976925E2,1.511250019E1,-3.195000076E1,-3.110625076E1
1.102076925E2,1.526250076E1,-3.183750153E1,-3.129375076E1
1.102176925E2,1.548750019E1,-3.172500038E1,-3.144375038E1
1.102276925E2,1.556250095E1,-3.165000153E1,-3.127500153E1
